student_id,course_code,session,mid1,mid2,assignment,final,total_marks,grade
202425_075,EC204,2024-25,16.0,20.8,7.1,45.8,53.9,C
202425_076,EC204,2024-25,19.4,21.3,5.8,72.9,71.5,AB
202425_077,EC204,2024-25,19.4,28.8,9.2,73.3,77.2,AB
202425_078,EC204,2024-25,22.5,27.2,7.2,47.6,64.3,BC
202425_079,EC204,2024-25,21.6,22.8,6.1,58.8,68.6,BC
202425_080,EC204,2024-25,16.8,16.3,6.1,46.3,51.4,CD
202425_081,EC204,2024-25,27.9,30.0,8.5,95.2,90.5,A
202425_082,EC204,2024-25,10.5,17.1,7.4,49.4,51.4,CD
202425_083,EC204,2024-25,13.6,15.5,9.2,67.4,60.6,C
202425_084,EC204,2024-25,17.8,14.2,6.1,55.8,57.5,C
202425_085,EC204,2024-25,16.4,15.7,7.5,42.9,52.1,CD
202425_086,EC204,2024-25,15.8,15.1,7.6,59.1,61.3,BC
202425_087,EC204,2024-25,14.6,18.8,9.9,48.9,58.9,C
202425_088,EC204,2024-25,12.5,11.1,4.6,42.0,44.1,D
202425_089,EC204,2024-25,15.8,12.3,5.8,50.9,48.3,CD
202425_090,EC204,2024-25,25.7,30.0,10.0,71.5,84.9,A
202425_091,EC204,2024-25,24.1,18.4,10.0,51.4,68.9,BC
202425_092,EC204,2024-25,21.1,23.1,10.0,72.7,74.1,AB
202425_093,EC204,2024-25,18.7,25.2,10.0,65.1,76.3,AB
202425_094,EC204,2024-25,25.0,22.4,10.0,76.1,78.2,A
202425_095,EC204,2024-25,13.9,20.7,7.8,50.7,54.1,C
202425_096,EC204,2024-25,18.6,17.8,7.4,49.6,57.2,C
202425_097,EC204,2024-25,15.4,22.4,7.3,34.4,51.5,CD
202425_098,EC204,2024-25,15.7,13.8,7.9,63.4,61.6,BC
202425_099,EC204,2024-25,13.0,18.3,6.2,54.8,52.1,CD
202425_100,EC204,2024-25,19.9,17.2,3.9,49.7,54.6,C
202425_101,EC204,2024-25,18.5,21.9,8.7,65.3,66.6,BC
202425_102,EC204,2024-25,19.7,13.9,8.4,61.3,57.8,C
202425_103,EC204,2024-25,23.3,18.3,4.9,61.3,61.0,C
202425_104,EC204,2024-25,15.7,8.3,8.1,50.0,47.2,CD
202425_105,EC204,2024-25,12.8,20.5,4.4,63.7,59.8,C
202425_106,EC204,2024-25,10.8,8.7,7.0,66.6,56.2,C
202425_107,EC204,2024-25,20.0,12.4,6.2,68.3,58.3,C
202425_108,EC204,2024-25,10.0,18.5,4.7,45.0,47.1,CD
202425_109,EC204,2024-25,22.0,17.2,10.0,46.6,56.5,C
202425_110,EC204,2024-25,17.3,13.1,4.6,68.9,60.8,C
202425_111,EC204,2024-25,21.2,25.7,8.4,57.6,66.9,BC
202425_112,EC204,2024-25,12.9,17.3,8.1,44.1,47.7,CD
202425_113,EC204,2024-25,21.7,19.1,8.8,30.2,53.1,C
202425_114,EC204,2024-25,23.0,12.1,5.1,44.3,49.1,CD
202425_115,EC204,2024-25,17.5,29.9,9.1,57.1,68.5,BC
202425_116,EC204,2024-25,20.2,16.3,6.0,41.0,45.4,CD
202425_117,EC204,2024-25,22.2,28.9,10.0,67.5,80.2,A
202425_118,EC204,2024-25,21.0,21.5,8.2,58.4,67.8,BC
202425_119,EC204,2024-25,17.3,13.4,6.8,86.7,70.6,AB
202425_120,EC204,2024-25,11.8,18.2,7.1,43.8,45.2,CD
202425_121,EC204,2024-25,18.5,23.8,6.9,61.0,68.6,BC
202425_122,EC204,2024-25,18.1,12.3,6.4,42.1,46.1,CD
202425_123,EC204,2024-25,15.6,13.8,9.7,66.0,61.2,BC
202425_124,EC204,2024-25,13.4,22.8,8.4,62.4,69.5,AB
202425_125,EC204,2024-25,21.1,20.8,10.0,50.1,61.2,BC
202425_126,EC204,2024-25,22.8,12.3,10.0,72.7,71.6,AB
202425_127,EC204,2024-25,25.3,24.5,4.8,45.4,62.1,BC
202425_128,EC204,2024-25,23.7,19.9,10.0,70.2,75.2,AB
202425_129,EC204,2024-25,11.8,12.0,6.7,70.8,58.7,C
202425_130,EC204,2024-25,7.5,20.2,8.4,55.2,55.4,C
202425_131,EC204,2024-25,15.6,18.3,6.1,61.3,60.0,C
202425_132,EC204,2024-25,18.7,26.0,9.0,70.0,73.7,AB
202425_133,EC204,2024-25,23.5,21.7,9.8,75.6,81.5,A
202425_134,EC204,2024-25,20.3,20.2,10.0,71.6,69.5,AB
202425_135,EC204,2024-25,20.2,15.6,7.3,53.9,60.6,C
202425_136,EC204,2024-25,13.2,20.3,8.6,63.8,65.0,BC
202425_137,EC204,2024-25,26.4,20.7,7.5,56.2,68.7,BC
202425_138,EC204,2024-25,19.7,13.6,7.7,59.7,62.6,BC
202425_139,EC204,2024-25,24.4,30.0,9.0,76.5,83.3,A
202425_140,EC204,2024-25,28.4,22.4,7.7,62.9,68.4,BC
202425_141,EC204,2024-25,18.2,18.1,4.6,23.0,40.1,D
202425_142,EC204,2024-25,20.8,23.9,6.1,61.3,64.1,BC
202425_143,EC204,2024-25,14.7,17.6,6.4,47.8,50.0,CD
202425_144,EC204,2024-25,25.8,20.8,7.5,72.0,71.4,AB
202425_145,EC204,2024-25,15.4,17.3,8.8,62.5,60.7,C
202425_146,EC204,2024-25,23.0,21.6,8.4,69.8,71.5,AB
202425_147,EC204,2024-25,21.8,20.2,7.8,44.9,52.3,CD
202425_148,EC204,2024-25,17.6,24.9,5.8,72.2,72.0,AB
202425_149,EC204,2024-25,30.0,23.5,6.5,94.9,95.2,A
202425_150,EC204,2024-25,19.3,16.6,5.9,62.9,62.7,BC
202425_151,EC204,2024-25,19.2,20.2,5.5,59.2,60.9,C
202425_152,EC204,2024-25,15.1,21.8,10.0,62.6,65.8,BC
202425_153,EC204,2024-25,30.0,22.2,10.0,68.9,78.2,A
202425_154,EC204,2024-25,21.3,30.0,10.0,80.1,84.5,A
202425_155,EC204,2024-25,26.4,15.1,9.2,49.5,61.5,BC
202425_156,EC204,2024-25,21.3,27.9,10.0,66.2,73.8,AB
202425_157,EC204,2024-25,17.8,14.7,7.1,41.4,53.7,C
202425_158,EC204,2024-25,20.9,25.9,8.7,46.9,59.6,C
202425_159,EC204,2024-25,20.9,10.7,5.2,58.4,57.3,C
202425_160,EC204,2024-25,13.4,23.2,9.8,59.9,63.9,BC
202425_161,EC204,2024-25,28.3,23.4,8.9,68.8,82.5,A
202425_162,EC204,2024-25,19.1,13.9,6.0,49.4,53.6,C
202425_163,EC204,2024-25,10.5,15.3,4.3,26.5,33.9,F
202425_164,EC204,2024-25,28.4,24.7,6.7,60.5,71.7,AB
202425_165,EC204,2024-25,14.7,16.4,7.6,52.7,54.8,C
202425_166,EC204,2024-25,19.1,17.8,10.0,55.6,59.6,C
202425_167,EC204,2024-25,19.8,20.8,6.7,60.1,61.8,BC
202425_168,EC204,2024-25,21.5,17.1,5.3,61.2,57.2,C
202425_169,EC204,2024-25,16.7,13.5,6.2,42.9,45.5,CD
202425_170,EC204,2024-25,23.3,30.0,8.0,43.5,65.5,BC
202425_171,EC204,2024-25,17.6,14.3,5.2,51.9,53.1,C
202425_172,EC204,2024-25,15.6,17.9,5.6,30.7,38.4,D
202425_173,EC204,2024-25,18.4,16.8,8.8,58.0,61.0,C
202425_174,EC204,2024-25,19.2,20.6,8.0,45.5,58.7,C
202425_175,EC204,2024-25,18.6,17.5,7.7,46.8,54.8,C
202425_176,EC204,2024-25,16.9,19.1,6.2,43.4,50.3,CD
202425_177,EC204,2024-25,21.2,17.5,6.0,71.5,66.5,BC
202425_178,EC204,2024-25,19.1,30.0,8.0,71.7,75.2,AB
202425_179,EC204,2024-25,25.4,20.5,10.0,48.1,63.1,BC
202425_180,EC204,2024-25,14.8,19.2,8.0,41.9,52.1,CD
202425_181,EC204,2024-25,15.8,21.6,9.5,60.9,70.5,AB
202425_182,EC204,2024-25,19.6,15.1,9.1,49.3,55.1,C
202425_183,EC204,2024-25,10.0,12.7,5.7,14.1,27.1,F
202425_184,EC204,2024-25,18.0,16.1,7.4,61.0,60.5,C
202425_185,EC204,2024-25,22.6,17.6,4.3,64.8,61.8,BC
202425_186,EC204,2024-25,13.3,30.0,8.1,65.3,72.4,AB
202425_187,EC204,2024-25,18.0,17.4,7.9,55.3,53.2,C
202425_188,EC204,2024-25,14.7,25.1,10.0,63.6,66.9,BC
202425_189,EC204,2024-25,19.0,24.2,10.0,53.6,67.7,BC
202425_190,EC204,2024-25,18.3,16.7,7.1,52.9,56.2,C
202425_191,EC204,2024-25,14.4,12.1,5.7,39.0,40.8,D
202425_192,EC204,2024-25,16.4,15.4,9.7,70.8,67.4,BC
202425_193,EC204,2024-25,30.0,22.4,10.0,54.8,74.6,AB
202425_194,EC204,2024-25,4.3,6.1,3.9,55.4,39.1,D
202425_195,EC204,2024-25,21.0,12.3,8.6,50.8,54.2,C
202425_196,EC204,2024-25,16.2,12.2,6.3,50.0,51.4,CD
202425_197,EC204,2024-25,16.5,22.6,6.8,53.1,58.4,C
202425_198,EC204,2024-25,18.8,23.3,5.3,68.0,69.2,BC
202425_199,EC204,2024-25,23.9,21.4,8.3,68.0,76.2,AB
202425_200,EC204,2024-25,13.6,20.8,8.2,58.0,53.5,C
202425_001,ME210,2024-25,24.3,22.7,5.5,70.1,75.1,AB
202425_002,ME210,2024-25,8.0,14.3,7.4,36.6,45.2,D
202425_003,ME210,2024-25,26.8,27.2,4.6,64.8,73.8,BC
202425_004,ME210,2024-25,16.9,22.2,8.4,66.1,68.8,BC
202425_005,ME210,2024-25,29.2,30.0,10.0,69.7,79.0,AB
202425_006,ME210,2024-25,21.7,19.6,6.8,73.0,76.1,AB
202425_007,ME210,2024-25,18.1,20.8,6.2,68.3,64.8,C
202425_008,ME210,2024-25,18.0,15.9,7.6,52.6,54.1,CD
202425_009,ME210,2024-25,28.1,18.6,6.4,58.1,65.9,C
202425_010,ME210,2024-25,30.0,30.0,10.0,94.9,100.0,A
202425_011,ME210,2024-25,30.0,20.9,9.5,72.5,85.2,A
202425_012,ME210,2024-25,17.3,25.5,10.0,49.6,63.7,C
202425_013,ME210,2024-25,25.1,18.5,10.0,62.4,72.8,BC
202425_014,ME210,2024-25,22.4,18.8,7.8,64.5,67.5,BC
202425_015,ME210,2024-25,21.7,21.2,9.4,63.7,67.3,BC
202425_016,ME210,2024-25,19.8,23.2,8.7,61.9,72.0,BC
202425_017,ME210,2024-25,25.1,28.3,9.0,55.3,70.7,BC
202425_018,ME210,2024-25,16.6,21.6,8.2,72.3,73.7,BC
202425_019,ME210,2024-25,24.3,20.8,10.0,77.6,82.1,AB
202425_020,ME210,2024-25,21.7,20.5,10.0,51.6,65.5,C
202425_021,ME210,2024-25,19.1,17.0,8.2,58.7,66.2,C
202425_022,ME210,2024-25,27.4,17.2,10.0,55.3,73.0,BC
202425_023,ME210,2024-25,20.1,16.6,9.3,59.8,63.3,C
202425_024,ME210,2024-25,17.4,19.4,6.5,45.9,52.0,CD
202425_025,ME210,2024-25,29.7,14.2,9.0,62.0,64.7,C
202425_026,ME210,2024-25,15.6,18.3,6.5,60.4,64.9,C
202425_027,ME210,2024-25,29.0,22.9,10.0,68.0,77.5,AB
202425_028,ME210,2024-25,24.0,21.6,8.8,65.6,74.8,BC
202425_029,ME210,2024-25,20.8,23.1,9.3,54.0,63.7,C
202425_030,ME210,2024-25,17.0,28.1,10.0,76.8,82.3,AB
202425_031,ME210,2024-25,23.4,26.2,10.0,48.8,65.7,C
202425_032,ME210,2024-25,20.5,21.7,7.0,53.1,58.7,CD
202425_033,ME210,2024-25,17.9,22.6,8.4,71.3,70.6,BC
202425_034,ME210,2024-25,24.2,13.2,8.8,65.1,64.9,C
202425_035,ME210,2024-25,13.1,15.8,9.7,58.4,59.6,C
202425_036,ME210,2024-25,25.7,15.8,9.6,81.9,78.0,AB
202425_037,ME210,2024-25,19.5,21.6,7.3,55.2,63.9,C
202425_038,ME210,2024-25,23.1,21.5,7.6,62.3,67.7,BC
202425_039,ME210,2024-25,21.6,25.6,9.6,64.0,71.4,BC
202425_040,ME210,2024-25,23.3,23.6,8.9,53.7,65.5,C
202425_041,ME210,2024-25,25.9,16.6,7.5,74.8,78.4,AB
202425_042,ME210,2024-25,24.1,21.0,9.0,76.0,77.6,AB
202425_043,ME210,2024-25,19.3,24.4,6.4,70.2,65.7,C
202425_044,ME210,2024-25,22.6,19.1,5.7,79.7,72.0,BC
202425_045,ME210,2024-25,29.8,23.4,10.0,64.7,78.1,AB
202425_046,ME210,2024-25,20.3,18.4,9.2,56.3,67.7,BC
202425_047,ME210,2024-25,20.9,19.7,10.0,63.6,71.5,BC
202425_048,ME210,2024-25,27.6,21.8,7.6,57.8,67.1,BC
202425_049,ME210,2024-25,27.5,23.2,10.0,79.4,89.5,A
202425_050,ME210,2024-25,21.4,13.4,9.9,66.6,66.3,C
202425_051,ME210,2024-25,21.0,25.3,10.0,70.3,79.1,AB
202425_052,ME210,2024-25,18.3,15.7,8.0,61.2,58.4,CD
202425_053,ME210,2024-25,20.4,11.9,5.9,48.9,45.9,D
202425_054,ME210,2024-25,19.0,17.5,10.0,73.3,67.5,BC
202425_055,ME210,2024-25,23.6,23.6,8.9,64.6,64.6,C
202425_056,ME210,2024-25,25.2,27.9,7.7,49.4,73.1,BC
202425_057,ME210,2024-25,11.0,21.6,7.9,54.5,57.4,CD
202425_058,ME210,2024-25,20.8,19.2,10.0,77.2,73.0,BC
202425_059,ME210,2024-25,18.5,27.3,9.6,61.8,72.2,BC
202425_060,ME210,2024-25,16.7,12.7,6.9,47.6,50.8,D
202425_061,ME210,2024-25,24.9,24.7,5.8,50.6,65.7,C
202425_062,ME210,2024-25,25.6,16.8,7.0,66.1,71.3,BC
202425_063,ME210,2024-25,16.5,16.2,10.0,62.7,62.5,C
202425_064,ME210,2024-25,13.9,11.0,7.6,45.8,45.0,D
202425_065,ME210,2024-25,30.0,27.0,9.0,97.9,98.1,A
202425_066,ME210,2024-25,30.0,27.5,8.3,64.9,81.2,AB
202425_067,ME210,2024-25,24.1,24.1,9.9,82.7,83.7,A
202425_068,ME210,2024-25,25.1,19.8,9.8,71.2,80.8,AB
202425_069,ME210,2024-25,26.9,19.9,9.7,53.4,66.6,C
202425_070,ME210,2024-25,28.1,21.3,6.8,72.6,73.7,BC
202425_071,ME210,2024-25,26.2,28.5,8.5,93.7,92.9,A
202425_072,ME210,2024-25,19.7,18.3,9.1,55.9,60.6,C
202425_073,ME210,2024-25,21.9,12.8,4.3,38.9,48.1,D
202425_074,ME210,2024-25,22.6,24.3,7.5,68.0,70.7,BC
202425_075,ME210,2024-25,23.1,30.0,9.5,59.2,73.5,BC
202425_076,ME210,2024-25,25.2,23.6,9.1,80.8,86.7,A
202425_077,ME210,2024-25,20.8,27.0,10.0,91.5,86.7,A
202425_078,ME210,2024-25,21.3,23.5,6.3,54.0,61.1,C
202425_079,ME210,2024-25,21.4,17.9,8.8,55.2,65.5,C
202425_080,ME210,2024-25,13.4,18.7,6.8,58.8,55.0,CD
202425_081,ME210,2024-25,24.1,24.8,7.1,72.6,74.2,BC
202425_082,ME210,2024-25,17.0,28.1,9.7,51.8,67.2,BC
202425_083,ME210,2024-25,22.1,20.8,9.6,48.2,64.7,C
202425_084,ME210,2024-25,26.4,16.5,7.3,62.8,70.3,BC
202425_085,ME210,2024-25,22.9,15.5,7.9,59.6,61.4,C
202425_086,ME210,2024-25,13.2,16.4,4.8,51.2,51.7,CD
202425_087,ME210,2024-25,18.2,21.2,9.4,50.3,59.7,C
202425_088,ME210,2024-25,11.7,9.5,4.9,63.9,49.5,D
202425_089,ME210,2024-25,14.9,14.6,6.8,45.5,52.3,CD
202425_090,ME210,2024-25,28.1,26.8,10.0,64.9,77.7,AB
202425_091,ME210,2024-25,24.8,21.9,6.4,71.2,73.8,BC
202425_092,ME210,2024-25,28.2,23.1,9.6,71.0,79.6,AB
202425_093,ME210,2024-25,25.1,18.8,9.2,67.2,69.4,BC
202425_094,ME210,2024-25,29.3,27.2,9.2,90.4,94.5,A
202425_095,ME210,2024-25,18.7,16.9,6.1,63.3,62.9,C
202425_096,ME210,2024-25,18.7,14.3,6.8,31.8,39.7,F
202425_097,ME210,2024-25,21.8,20.5,6.3,49.1,59.8,C
202425_098,ME210,2024-25,13.3,22.2,5.4,80.8,67.5,BC
202425_099,ME210,2024-25,19.6,19.3,10.0,66.5,71.9,BC
202425_100,ME210,2024-25,14.6,19.8,10.0,65.4,62.0,C
202425_101,ME210,2024-25,22.5,13.5,9.1,79.7,72.0,BC
202425_102,ME210,2024-25,20.9,20.0,7.6,66.1,68.8,BC
202425_103,ME210,2024-25,19.3,23.8,8.3,68.6,71.4,BC
202425_104,ME210,2024-25,12.5,14.2,5.0,58.8,54.2,CD
202425_105,ME210,2024-25,15.1,17.7,7.1,68.9,59.5,C
202425_106,ME210,2024-25,11.3,29.0,7.2,56.9,66.6,C
202425_107,ME210,2024-25,21.5,29.6,5.6,68.1,75.0,AB
202425_108,ME210,2024-25,14.7,18.7,7.1,47.7,56.7,CD
202425_109,ME210,2024-25,18.7,26.1,7.3,64.9,71.8,BC
202425_110,ME210,2024-25,23.9,9.7,7.0,47.5,53.1,CD
202425_111,ME210,2024-25,19.0,18.9,9.7,59.1,61.3,C
202425_112,ME210,2024-25,22.7,15.7,6.2,53.0,56.9,CD
202425_113,ME210,2024-25,23.0,16.2,7.7,45.1,60.3,C
202425_114,ME210,2024-25,6.5,12.5,6.7,42.9,44.3,D
202425_115,ME210,2024-25,20.7,9.7,9.7,61.0,58.9,CD
202425_116,ME210,2024-25,19.1,22.3,5.7,67.2,59.8,C
202425_117,ME210,2024-25,12.5,25.6,10.0,79.5,74.7,BC
202425_118,ME210,2024-25,18.3,30.0,8.8,65.7,73.2,BC
202425_119,ME210,2024-25,25.1,18.8,8.3,80.2,77.0,AB
202425_120,ME210,2024-25,25.3,14.3,10.0,65.9,70.7,BC
202425_121,ME210,2024-25,28.0,13.0,6.7,77.4,74.9,AB
202425_122,ME210,2024-25,19.5,17.3,7.3,59.4,64.0,C
202425_123,ME210,2024-25,19.2,23.2,10.0,63.4,71.1,BC
202425_124,ME210,2024-25,30.0,22.0,8.3,85.0,81.0,AB
202425_125,ME210,2024-25,29.3,30.0,5.5,76.6,82.5,AB
202425_126,ME210,2024-25,22.5,23.3,8.2,86.0,87.5,A
202425_127,ME210,2024-25,14.3,22.5,8.9,66.6,67.7,BC
202425_128,ME210,2024-25,16.0,18.0,6.0,76.5,67.9,BC
202425_129,ME210,2024-25,24.2,20.6,9.0,73.4,76.4,AB
202425_130,ME210,2024-25,17.5,9.6,7.0,50.3,51.3,CD
202425_131,ME210,2024-25,20.7,23.0,8.2,58.7,60.8,C
202425_132,ME210,2024-25,16.0,25.7,10.0,68.5,71.5,BC
202425_133,ME210,2024-25,18.8,27.3,7.5,74.5,75.3,AB
202425_134,ME210,2024-25,20.9,17.7,7.5,75.7,74.3,BC
202425_135,ME210,2024-25,18.5,18.6,4.7,54.2,56.6,CD
202425_136,ME210,2024-25,18.5,22.4,8.7,46.7,55.2,CD
202425_137,ME210,2024-25,20.5,26.0,7.9,74.5,77.3,AB
202425_138,ME210,2024-25,15.8,15.3,8.2,49.8,51.8,CD
202425_139,ME210,2024-25,30.0,22.7,9.1,78.6,80.6,AB
202425_140,ME210,2024-25,26.1,26.2,10.0,61.0,73.3,BC
202425_141,ME210,2024-25,21.9,19.0,10.0,64.1,70.7,BC
202425_142,ME210,2024-25,17.7,18.7,9.3,77.9,75.7,AB
202425_143,ME210,2024-25,8.5,23.1,8.3,61.6,61.4,C
202425_144,ME210,2024-25,20.7,22.3,8.5,70.0,73.8,BC
202425_145,ME210,2024-25,18.4,16.1,7.1,77.5,70.0,BC
202425_146,ME210,2024-25,22.9,13.5,7.8,50.1,57.4,CD
202425_147,ME210,2024-25,30.0,15.7,7.2,67.9,73.3,BC
202425_148,ME210,2024-25,25.7,30.0,4.3,68.7,69.8,BC
202425_149,ME210,2024-25,30.0,30.0,10.0,86.5,93.5,A
202425_150,ME210,2024-25,22.3,21.0,6.0,57.4,61.0,C
202425_151,ME210,2024-25,16.1,17.9,9.1,50.1,59.7,C
202425_152,ME210,2024-25,24.0,21.5,10.0,69.4,74.6,BC
202425_153,ME210,2024-25,30.0,30.0,9.8,97.6,98.7,A
202425_154,ME210,2024-25,30.0,25.1,10.0,88.1,87.0,A
202425_155,ME210,2024-25,22.1,26.4,7.5,66.5,75.6,AB
202425_156,ME210,2024-25,27.8,24.9,10.0,64.0,78.7,AB
202425_157,ME210,2024-25,16.4,29.9,8.3,49.3,65.3,C
202425_158,ME210,2024-25,22.8,22.9,10.0,74.1,75.4,AB
202425_159,ME210,2024-25,24.7,24.2,6.8,49.5,62.2,C
202425_160,ME210,2024-25,20.2,17.6,7.2,58.6,62.3,C
202425_161,ME210,2024-25,23.4,29.9,10.0,88.5,88.1,A
202425_162,ME210,2024-25,18.3,15.9,8.5,38.6,51.7,CD
202425_163,ME210,2024-25,17.4,16.8,4.7,67.3,55.8,CD
202425_164,ME210,2024-25,24.4,30.0,6.2,68.7,75.5,AB
202425_165,ME210,2024-25,22.7,17.6,6.0,55.0,64.8,C
202425_166,ME210,2024-25,22.6,23.9,10.0,66.7,75.4,AB
202425_167,ME210,2024-25,23.5,21.6,6.6,53.9,64.1,C
202425_168,ME210,2024-25,29.3,28.2,8.5,81.2,92.5,A
202425_169,ME210,2024-25,13.7,15.8,9.0,49.5,47.6,D
202425_170,ME210,2024-25,20.3,30.0,6.9,52.2,64.5,C
202425_171,ME210,2024-25,19.0,14.7,4.8,59.7,56.0,CD
202425_172,ME210,2024-25,17.0,20.9,5.8,35.1,50.8,D
202425_173,ME210,2024-25,21.6,26.1,10.0,66.3,77.2,AB
202425_174,ME210,2024-25,17.7,28.2,10.0,50.2,63.5,C
202425_175,ME210,2024-25,17.0,9.8,9.2,47.9,53.5,CD
202425_176,ME210,2024-25,14.4,12.4,7.1,53.7,50.8,D
202425_177,ME210,2024-25,23.3,26.3,6.1,59.7,72.1,BC
202425_178,ME210,2024-25,26.5,16.9,10.0,76.2,74.4,BC
202425_179,ME210,2024-25,23.9,18.0,8.9,80.3,76.7,AB
202425_180,ME210,2024-25,20.8,17.9,8.8,50.0,58.4,CD
202425_181,ME210,2024-25,27.4,23.1,8.4,66.7,78.0,AB
202425_182,ME210,2024-25,19.5,28.3,7.2,32.3,53.9,CD
202425_183,ME210,2024-25,16.7,14.9,7.7,53.3,55.4,CD
202425_184,ME210,2024-25,16.5,14.6,7.2,51.5,54.9,CD
202425_185,ME210,2024-25,22.8,22.5,9.2,54.8,68.2,BC
202425_186,ME210,2024-25,19.8,24.1,8.6,70.2,75.2,AB
202425_187,ME210,2024-25,23.3,24.6,7.2,80.1,79.7,AB
202425_188,ME210,2024-25,26.2,21.1,8.9,61.5,70.2,BC
202425_189,ME210,2024-25,19.0,14.2,10.0,58.2,60.3,C
202425_190,ME210,2024-25,13.2,14.7,7.5,59.5,55.9,CD
202425_191,ME210,2024-25,12.2,23.4,3.9,41.9,49.2,D
202425_192,ME210,2024-25,15.9,21.2,10.0,56.0,62.4,C
202425_193,ME210,2024-25,29.1,25.0,9.1,89.8,90.1,A
202425_194,ME210,2024-25,9.5,20.1,6.0,50.7,47.3,D
202425_195,ME210,2024-25,16.9,13.6,8.8,38.6,50.1,D
202425_196,ME210,2024-25,22.4,19.2,6.1,44.0,56.3,CD
202425_197,ME210,2024-25,20.1,19.3,9.0,60.0,67.7,BC
202425_198,ME210,2024-25,21.1,20.6,5.1,76.3,71.0,BC
202425_199,ME210,2024-25,20.5,20.3,9.9,45.2,55.3,CD
202425_200,ME210,2024-25,20.4,19.3,7.1,66.3,65.9,C
202425_001,CS305,2024-25,20.6,20.5,8.5,61.9,67.4,AB
202425_002,CS305,2024-25,14.9,12.5,7.7,47.1,47.6,CD
202425_003,CS305,2024-25,7.1,15.6,4.2,32.8,41.0,D
202425_004,CS305,2024-25,16.3,20.3,8.6,67.2,70.2,AB
202425_005,CS305,2024-25,25.8,20.3,9.1,69.5,72.8,AB
202425_006,CS305,2024-25,16.8,15.7,7.7,60.6,59.2,BC
202425_007,CS305,2024-25,19.0,23.9,8.2,53.5,64.1,BC
202425_008,CS305,2024-25,16.7,17.1,7.9,55.6,60.3,BC
202425_009,CS305,2024-25,16.8,14.2,10.0,55.2,58.3,BC
202425_010,CS305,2024-25,25.4,24.2,8.6,83.7,81.0,A
202425_011,CS305,2024-25,18.1,19.2,10.0,59.3,62.8,BC
202425_012,CS305,2024-25,17.2,21.5,8.9,52.9,61.2,BC
202425_013,CS305,2024-25,18.7,25.1,9.9,56.7,70.6,AB
202425_014,CS305,2024-25,17.5,25.5,8.9,61.6,69.4,AB
202425_015,CS305,2024-25,27.0,23.6,8.4,50.2,65.3,BC
202425_016,CS305,2024-25,24.9,25.0,10.0,72.5,81.1,A
202425_017,CS305,2024-25,15.2,19.0,7.1,54.4,56.2,C
202425_018,CS305,2024-25,14.2,16.4,7.5,47.7,54.0,C
202425_019,CS305,2024-25,21.1,15.9,8.8,54.8,67.1,AB
202425_020,CS305,2024-25,19.8,17.7,9.3,50.8,58.8,BC
202425_021,CS305,2024-25,9.9,18.7,6.7,54.6,55.1,C
202425_022,CS305,2024-25,23.0,19.1,10.0,51.1,61.8,BC
202425_023,CS305,2024-25,20.9,23.3,6.4,66.4,68.9,AB
202425_024,CS305,2024-25,13.9,7.8,3.5,31.2,33.6,F
202425_025,CS305,2024-25,24.6,21.5,10.0,58.0,69.2,AB
202425_026,CS305,2024-25,9.8,3.8,3.3,22.6,29.8,F
202425_027,CS305,2024-25,23.8,22.2,10.0,66.6,73.3,AB
202425_028,CS305,2024-25,28.6,25.4,8.6,63.5,77.8,A
202425_029,CS305,2024-25,21.6,16.6,8.9,50.0,54.5,C
202425_030,CS305,2024-25,16.3,21.7,9.0,68.2,69.5,AB
202425_031,CS305,2024-25,21.4,15.0,9.2,48.8,60.7,BC
202425_032,CS305,2024-25,14.5,10.1,6.3,56.5,49.7,CD
202425_033,CS305,2024-25,17.2,17.9,9.5,39.1,46.2,CD
202425_034,CS305,2024-25,19.7,25.2,7.2,53.7,63.9,BC
202425_035,CS305,2024-25,9.9,11.3,9.6,34.6,41.1,D
202425_036,CS305,2024-25,16.5,22.2,8.3,44.0,57.9,C
202425_037,CS305,2024-25,14.5,14.1,9.7,41.9,54.8,C
202425_038,CS305,2024-25,19.2,15.0,7.7,77.6,68.3,AB
202425_039,CS305,2024-25,20.9,14.8,6.8,57.8,57.4,C
202425_040,CS305,2024-25,22.0,19.0,10.0,71.7,70.2,AB
202425_041,CS305,2024-25,17.5,16.0,8.3,54.4,58.4,BC
202425_042,CS305,2024-25,22.0,15.4,10.0,56.4,64.4,BC
202425_043,CS305,2024-25,21.5,9.3,9.4,64.4,60.8,BC
202425_044,CS305,2024-25,21.8,16.3,6.4,61.9,64.7,BC
202425_045,CS305,2024-25,21.3,21.2,10.0,52.4,65.7,BC
202425_046,CS305,2024-25,15.6,19.1,6.5,60.4,59.9,BC
202425_047,CS305,2024-25,21.1,16.4,9.3,51.2,57.7,C
202425_048,CS305,2024-25,20.8,20.3,5.5,36.6,50.0,CD
202425_049,CS305,2024-25,29.3,28.3,8.8,77.1,79.7,A
202425_050,CS305,2024-25,14.8,16.6,7.1,56.2,56.7,C
202425_051,CS305,2024-25,15.0,21.1,10.0,80.3,74.3,A
202425_052,CS305,2024-25,10.1,20.6,7.8,54.0,55.8,C
202425_053,CS305,2024-25,15.1,8.8,7.7,37.4,43.6,CD
202425_054,CS305,2024-25,16.9,18.0,10.0,63.7,66.0,BC
202425_055,CS305,2024-25,23.3,20.5,4.7,69.8,68.6,AB
