id,user_id,semester,grade,marks,session,subject_name,course_code,credits
45713123-a6bc-478c-90b7-50f5dcfbd4a5,1c563beb-b86c-4138-860c-6e259406ee50,SEM3,C,46.8,2024-2025 I,DBMS,CS213,4.0
061af463-01c8-4342-9f97-6173b453be63,a866c9b9-1e1f-415b-bf2e-abd90cb5d0c8,SEM3,CD,42.5,2024-2025 I,DBMS,CS213,4.0
1a91e0c5-76bc-402e-a0b9-2c02bb816f2f,46ec5c4d-1daf-41b5-9065-1f1d0101d5c2,SEM3,B,58.9,2024-2025 I,DBMS,CS213,4.0
981417b6-c66a-40a5-b932-9a959eb4cafe,e4e1b3c5-df1e-4c1c-a4fc-57505bfc72de,SEM3,BC,53.5,2024-2025 I,DBMS,CS213,4.0
d685f0ad-a370-4457-8b6e-511633cac839,765aac87-362e-4360-9408-b712c013a6d7,SEM3,F,22.6,2024-2025 I,DBMS,CS213,4.0
f87ddf1e-eceb-4bf4-b036-06ae6cefdb86,8338e1ec-1560-492d-847e-cb97bac24d4e,SEM3,A,69.0,2024-2025 I,DBMS,CS213,4.0
da7d67dd-2cd6-4bc3-acdc-3fcc0731306e,9550cfbd-6432-49cc-bab0-5f4357254a6b,SEM3,BC,51.6,2024-2025 I,DBMS,CS213,4.0
4580ea4f-bc70-454c-ac42-e5a9228a8d30,c75de814-682b-48ec-b6fc-e7c503d94333,SEM3,BC,49.4,2024-2025 I,DBMS,CS213,4.0
1ea0b62c-401c-4e24-b2a3-7f51c9470b49,383d4d1c-4378-40b2-a649-50dbf9c905af,SEM3,CD,39.1,2024-2025 I,DBMS,CS213,4.0
b6565870-9263-44a4-b700-ff8701647805,6b9564a6-cd65-4963-938b-566d8a84df2a,SEM3,CD,40.1,2024-2025 I,DBMS,CS213,4.0
5688b1dc-a167-440a-a5b3-1e95e1ff71cb,5e6cf6cd-65f4-4265-829f-1e28d877606a,SEM3,F,6.2,2024-2025 I,DBMS,CS213,4.0
29f55538-3c69-440f-bb3a-e6446634bffa,00c560b5-5351-4758-8afd-15efd1f15fb4,SEM3,CD,40.9,2024-2025 I,DBMS,CS213,4.0
c5615f95-4fb8-4fae-8080-ea126ddefe89,242b9e37-1dd3-4203-9866-e8e09cbcb11e,SEM3,BC,53.3,2024-2025 I,DBMS,CS213,4.0
95afa735-4560-4b64-bcda-d2c9374fc42b,08410f3a-b4a7-4292-8ca0-b97ce48b0c1e,SEM3,BC,53.6,2024-2025 I,DBMS,CS213,4.0
44097618-33af-4dca-80d4-c8dce45640c2,9f2b8e7a-c173-4d12-b3f3-e93281f29876,SEM3,D,34.0,2024-2025 I,DBMS,CS213,4.0
df23687b-4a74-4067-84f1-ea11445ed5a2,c78b3334-6b42-4115-94c6-d374f9157616,SEM3,F,8.4,2024-2025 I,DBMS,CS213,4.0
88e158a9-f233-45bb-ad0c-fcd69366375b,da7a89bb-a7ca-4035-a15a-7bd39b03bcbb,SEM3,D,27.6,2024-2025 I,SnS,CC212,4.0
8387853e-f772-440b-9cfb-7c8775b69e3f,c046e136-49d0-4149-b3e4-dff6b1b583ef,SEM3,C,38.3,2024-2025 I,SnS,CC212,4.0
96b3cbe7-1109-495a-9168-ddcca8409fe6,f691adc6-4d46-45a0-877a-43719df7f3c6,SEM3,AB,59.2,2024-2025 I,SnS,CC212,4.0
b37c217a-e805-4199-9adb-7c9cc5902d98,ad603ccd-5365-4796-8e43-25217089bbfe,SEM3,F,21.1,2024-2025 I,SnS,CC212,4.0
27fddbfb-199f-48be-9e78-6b8582418b0d,a98653b4-bd4d-4e3a-a549-f4190e003b60,SEM3,C,42.6,2024-2025 I,SnS,CC212,4.0
3bcd5b4b-55ee-4c70-b1b4-7eebe5738d01,61b004ef-0453-49fe-8cbb-09e416c2922c,SEM3,B,50.2,2024-2025 I,SnS,CC212,4.0
8c053ab3-99f8-4735-b890-a8fd5b0e2caf,4cb3ee0f-6149-4539-acbb-35c22c28e34b,SEM3,B,50.6,2024-2025 I,SnS,CC212,4.0
e4e3c83c-5659-41bb-a724-6eed26505207,d37f7673-20aa-4d53-ba06-bd9d06cb2092,SEM3,C,41.2,2024-2025 I,SnS,CC212,4.0
ede24fe6-cee8-4a7b-9fbd-5b5dc5594271,60645e17-97fa-4b48-9013-3280137bf980,SEM3,F,5.9,2024-2025 I,SnS,CC212,4.0
cbd706dc-7a5e-48d5-9c08-85b7ddf6f3a5,3eb906f4-94dc-455d-ab84-72145c48e9ab,SEM3,B,50.4,2024-2025 I,SnS,CC212,4.0
7cde5754-264f-4718-8778-a5b479f3d0c0,c15a9707-6c6b-496e-a2bd-b415d8da7c5d,SEM3,BC,44.1,2024-2025 I,SnS,CC212,4.0
d3b4a29f-7489-4851-aae5-31ba4edcf270,6aed299e-45ba-4e5e-8acf-34c4e27d76f7,SEM3,BC,49.5,2024-2025 I,SnS,CC212,4.0
ac190dbe-3098-4644-9a0f-be1878dcd6a0,360284dd-5565-4936-bd44-394a97555b22,SEM3,D,30.0,2024-2025 I,SnS,CC212,4.0
2327573f-66c7-4e80-8acf-23c6d4c96f15,e0e6605f-63f9-4468-94ac-88cf795457e2,SEM3,CD,36.2,2024-2025 I,SnS,CC212,4.0
6fd841e2-0ea1-4c13-866a-e9b6466f341f,57affbc6-5b2d-46c7-80ec-5312b23d3dcb,SEM3,AB,62.3,2024-2025 I,SnS,CC212,4.0
0a9877fb-dc92-4ad5-8d03-5a8184901419,db6ea5d7-c2dd-40d2-ba0e-b1ea22fec035,SEM3,C,41.4,2024-2025 I,SnS,CC212,4.0
612bd26f-7a6c-4289-8390-57db7654a4d9,8d7dfb68-af3f-4de4-a377-a7e7646d54a4,SEM3,C,42.5,2024-2025 I,SnS,CC212,4.0
d63e34d9-44cb-444c-b0a1-16cb5b78ee5f,baaf172c-644b-409b-ab00-d50332ba5324,SEM3,CD,33.2,2024-2025 I,SnS,CC212,4.0
8716bc77-6d78-4861-bb19-95694dc8e88a,dcc7b4ae-c20a-4214-a985-83977148b8f5,SEM3,AB,59.2,2024-2025 I,SnS,CC212,4.0
7e45ff3c-1348-4bb8-96e7-2e14618cf22e,03fec72d-78b1-4218-9709-0d3a79884308,SEM3,F,21.1,2024-2025 I,SnS,CC212,4.0
66c34a77-1f26-414d-b047-b47b415e97c4,6b28bec7-bcb4-428f-ba7d-9a0acc8d6386,SEM3,CD,35.9,2024-2025 I,SnS,CC212,4.0
3c00c6bc-b55d-4891-ac84-e578a39b3881,68eb904e-7aa6-4a8b-af40-8e08d0b46332,SEM3,BC,48.4,2024-2025 I,SnS,CC212,4.0
d36d17af-7d92-43f4-af30-7c67ca31fa76,f518c123-cb96-4b99-97ec-4106406fd544,SEM3,C,42.3,2024-2025 I,SnS,CC212,4.0
000e6486-a84f-4dfb-9b05-40f2e97d815d,08f91b08-bbf7-43c5-8880-712b8891ef30,SEM3,B,54.4,2024-2025 I,SnS,CC212,4.0
cd0f245c-9ea5-4af0-928c-33ef7281f03d,c1e91f1c-438d-499e-a3ab-aec7e5885d21,SEM3,BC,48.5,2024-2025 I,SnS,CC212,4.0
dcd930c2-38f0-4341-8566-efde1d0453e5,f274ed6e-af3b-4d29-9bce-5ee8987a7400,SEM3,AB,61.9,2024-2025 I,SnS,CC212,4.0
d2dbc47e-38b3-48f5-8fd8-78dd89b8a105,502ce029-a154-4a9d-ab2b-29db74e42e13,SEM3,C,40.0,2024-2025 I,SnS,CC212,4.0
c8c0589f-f49d-485a-a443-7a12351f14c7,fd87f0be-a962-4b69-a920-1f527c2b1bc9,SEM3,C,41.3,2024-2025 I,SnS,CC212,4.0
7ae7f351-9e92-457d-bd53-25f1e00263a9,4752b451-3b53-470f-96cd-467cd883542d,SEM3,BC,46.7,2024-2025 I,SnS,CC212,4.0
1cf8aad3-3c11-4a7f-a636-c13621478832,98c757ff-87c3-4121-84b4-5452098851b7,SEM3,F,19.7,2024-2025 I,SnS,CC212,4.0
6bd9aeb4-5984-4dd5-bb52-fed766bb1c15,723dfcbc-737b-41bf-b473-43be78753e44,SEM3,AB,61.7,2024-2025 I,SnS,CC212,4.0
e9161534-58f2-4ee2-a0a4-484f577ffe6f,431ed309-278f-4ab1-9ffa-24729e454406,SEM3,D,31.2,2024-2025 I,SnS,CC212,4.0
4976b8d9-6e7e-46e3-9be1-a1210f762e60,25e76ca1-0cda-48f9-9897-0886373d1e7c,SEM3,AB,58.2,2024-2025 I,SnS,CC212,4.0
4f9f619e-4e87-4d59-9440-493e9ae2bdda,e0a3aef6-f1ef-4466-92d1-6d458d8ca404,SEM3,AB,62.2,2024-2025 I,SnS,CC212,4.0
67af0fae-c8f9-4126-8a54-cfc2a5eacd4f,3db37dbe-87f0-4995-a01a-6e83029fb0ee,SEM3,AB,56.6,2024-2025 I,SnS,CC212,4.0
ae2d7c52-181c-484b-b8a8-43d7ec10c821,148b9c9c-c697-4002-b990-d7c9db24b15d,SEM3,BC,46.0,2024-2025 I,SnS,CC212,4.0
9e5302b2-c5af-4c59-8733-1be3e88ccbdb,470ad16d-a171-4462-b65c-19f54a670b7a,SEM3,CD,35.0,2024-2025 I,SnS,CC212,4.0
648ef2e4-a369-499b-9ac3-2c8f1fc049f9,58bc234f-26b9-40c2-b767-56abcf8cfd57,SEM3,F,15.3,2024-2025 I,SnS,CC212,4.0
4d8fe688-fe67-42ed-ad73-b40c0e6432c7,2abe1ae8-8bd2-4e9a-84f2-b178a9dbeecf,SEM3,B,50.8,2024-2025 I,SnS,CC212,4.0
62ec28eb-c9b0-46a4-951a-b34764ad8c80,f64c126c-19ac-4759-8ec5-55476309e870,SEM3,C,40.3,2024-2025 I,SnS,CC212,4.0
8f7aed23-e41f-4b85-8ad7-b9b2516b6c15,ec2818af-b85f-456b-ab2a-b531184a03f9,SEM3,A,66.1,2024-2025 I,SnS,CC212,4.0
9a98aa91-d210-44a5-a3f3-9d4a2b7c216b,728d7d2d-84ee-45b5-bfc9-baa6755b7d78,SEM3,C,39.6,2024-2025 I,SnS,CC212,4.0
55407b84-c50b-4614-9ed1-f425fed780db,eae490f2-6726-4adb-a727-5dff077fe1f4,SEM3,B,51.8,2024-2025 I,SnS,CC212,4.0
cbd73207-cafc-4c34-bfd3-70bc194c88e6,10de1371-92a1-4fab-b80f-53c1ac9b8403,SEM3,C,38.2,2024-2025 I,SnS,CC212,4.0
2d9bf4fd-610a-47fc-b122-316eeb3887c1,72ad9be4-a976-4a9f-a7b3-eed04b83b9e2,SEM3,BC,49.2,2024-2025 I,SnS,CC212,4.0
c993f9a8-58eb-4c7d-819f-22a0f475769c,0b96f5f6-fd9c-47c3-b621-6882e0f94b11,SEM3,C,38.9,2024-2025 I,SnS,CC212,4.0
8ae2506b-250a-48c3-8b81-4feec3d66add,ba143d50-271f-4182-b662-031bce0e0b68,SEM3,C,41.3,2024-2025 I,SnS,CC212,4.0
5f42ac7f-897d-425e-a291-267e8b621386,41a64aae-9369-48a3-9481-ed56c2e8bdc0,SEM3,F,18.7,2024-2025 I,SnS,CC212,4.0
3510b410-e4d4-41d0-9516-c76b59a3f13e,f2f563f1-3f87-45f8-98ac-c7d0943c6a21,SEM3,CD,34.1,2024-2025 I,SnS,CC212,4.0
6b856014-66c4-4bd3-a52b-778b82b74398,1a9391da-bb42-4672-9176-4e14601fa8d2,SEM3,C,41.5,2024-2025 I,SnS,CC212,4.0
0bdc2938-8907-46c1-9e10-fde49f12cf74,53178f91-6238-4478-aa91-6b80bb91eb04,SEM3,AB,60.3,2024-2025 I,SnS,CC212,4.0
7638290c-2ef5-4364-a56b-3c95b1f7a873,c3e45075-3a21-49fa-a312-19db9f5d05e6,SEM3,BC,47.1,2024-2025 I,SnS,CC212,4.0
05b5fcfe-967b-464c-b506-16e1d540d018,1affefbb-f9c1-450e-9d89-3729b8134961,SEM3,D,27.4,2024-2025 I,SnS,CC212,4.0
a1c16705-9006-4c29-be14-13f12e7ddb2b,85796b1d-792a-400b-a170-503f08cd24b0,SEM3,A,64.5,2024-2025 I,SnS,CC212,4.0
4364f837-a10a-4140-9088-4c15771e4f50,91438307-eb37-40ca-a6a2-75249b8a0424,SEM3,BC,48.2,2024-2025 I,SnS,CC212,4.0
e952ebd0-d035-48d3-8e51-409ad6161a35,c9ddebe4-0dc9-4917-aef7-6c3c94905850,SEM3,AB,58.3,2024-2025 I,SnS,CC212,4.0
20f64c61-7d21-4159-982a-f3f5fe050045,beed95a2-0099-4b28-9671-5242497fa18d,SEM3,D,31.6,2024-2025 I,SnS,CC212,4.0
4c75ab8d-e9d8-4b0c-a79a-77fae7fcf813,5c1780c2-c1b3-4785-8020-9619cc11f187,SEM3,F,2.0,2024-2025 I,SnS,CC212,4.0
9e679225-3fbb-4d1e-8acb-275957e81669,d77d0411-942a-4d65-b24e-a7c30d5c4ca0,SEM3,CD,33.4,2024-2025 I,SnS,CC212,4.0
4d8a4de8-fbd9-4b21-a56c-ea5af2016a88,f4ecf500-da60-46f2-a4d5-f4cad8798e4e,SEM3,D,30.0,2024-2025 I,SnS,CC212,4.0
ed98d0e0-fc8b-467b-87e5-b2f7fdc0534d,240a0a07-aa59-4a3c-a966-a380288f499e,SEM3,BC,47.0,2024-2025 I,SnS,CC212,4.0
d433f3c2-135b-416b-82b6-6cb54215143a,f54fe8b1-a8a7-4940-8574-37d8b8663964,SEM3,F,23.2,2024-2025 I,SnS,CC212,4.0
579c1108-29db-4678-b3f2-5b18804153b8,c1340afc-1dcf-48dd-959f-e46e49ce02b4,SEM3,D,31.8,2024-2025 I,SnS,CC212,4.0
0fcba87e-42f4-407c-bf51-79ba39010ea7,93c8d75c-94be-4762-9df5-2aa8b709168c,SEM3,D,25.5,2024-2025 I,SnS,CC212,4.0
0229eefc-e5bc-41d5-9bb2-813d89b62d14,e7603d6a-e866-410e-9cdc-21d990615668,SEM3,BC,45.4,2024-2025 I,SnS,CC212,4.0
7c1f8412-9b98-4c74-bb1f-572e16837bd3,a3c5a777-ef78-4e86-88ec-6abc789d04e7,SEM3,D,31.3,2024-2025 I,SnS,CC212,4.0
9b5bec88-8ae2-4812-8397-2d266c0626e7,78668cce-8b66-40ad-8a82-aa62384ec74a,SEM3,AB,61.8,2024-2025 I,SnS,CC212,4.0
90ebfad2-12c6-497a-b47a-2da55a52e258,8d9eb1dd-5d93-428a-a323-efc0b6ec01a1,SEM3,B,54.1,2024-2025 I,SnS,CC212,4.0
d585bf2d-707a-486a-9ce6-8a5982b73572,b1c9e815-e7ac-431f-931e-68239e0708b4,SEM3,B,54.8,2024-2025 I,SnS,CC212,4.0
1e0116fa-edb7-43a1-b279-7e4bce2aa793,8a7ff5ef-26b7-4a5d-b7d0-36b6aaf4dc30,SEM3,C,40.9,2024-2025 I,SnS,CC212,4.0
01d85b4a-904b-4eb1-be2f-98c8c49765c2,803172e5-ad0e-472b-b775-7495644034da,SEM3,BC,46.8,2024-2025 I,SnS,CC212,4.0
fe3946f2-4e87-4bfd-802c-2f703663ddb3,9372fc3a-8b66-49c5-a554-5843addda5d9,SEM3,B,55.1,2024-2025 I,SnS,CC212,4.0
0076009f-dd99-4d8e-9b92-45c84e4d8aa8,57dd988c-bbab-4dfe-b1eb-2f8e621d6498,SEM3,CD,32.6,2024-2025 I,SnS,CC212,4.0
4930c220-da34-430e-abf7-8618afb635f2,b0d8f04a-46b9-4175-a872-4aecd69987ee,SEM3,AB,60.2,2024-2025 I,SnS,CC212,4.0
56b41a2d-9934-4ea5-84cf-bdd646b0ee34,f11417b7-dd3f-4a1e-af28-1ba7e70cef88,SEM3,C,42.8,2024-2025 I,SnS,CC212,4.0
7081ad12-ad34-44b1-87a2-5fc4f3168004,e91bdd22-ff04-41ba-ba3f-d4205fa74d66,SEM3,AB,60.5,2024-2025 I,SnS,CC212,4.0
3caeded2-7200-4ac4-815e-db33e554d061,21d6c4ba-0299-4c7c-88ca-82289529a085,SEM3,A,73.5,2024-2025 I,SnS,CC212,4.0
b22804ad-27e3-4718-ba99-5e834ee53316,266f42b4-4c89-4899-adb4-7b6cb7bdf9e0,SEM3,A,64.5,2024-2025 I,SnS,CC212,4.0
1f0a638c-9b72-48d5-8aa1-7ecfa75eab24,c6eedfff-483f-4262-909c-9fca9a68dcfa,SEM3,D,29.6,2024-2025 I,SnS,CC212,4.0
288fbb7e-5033-476d-88d9-cec3c86fa4c5,4ad04113-d82d-4b11-85c6-ad2c1dde01fe,SEM3,AB,59.9,2024-2025 I,SnS,CC212,4.0
ffa2bb30-8c25-47ef-b0ab-ced5db346501,613cc7db-e586-4ae9-acc0-ee3171c384b9,SEM3,C,39.7,2024-2025 I,SnS,CC212,4.0
3951d1c7-cfe7-4ec8-ba75-e313a8c773c2,6d3f8412-f9fc-412d-9f63-bf4bda4973c6,SEM3,C,38.3,2024-2025 I,SnS,CC212,4.0
d8632067-9f98-4a2b-9a58-882b84f1cbe9,85be0344-3949-4f07-8628-1f9c852be645,SEM3,C,40.7,2024-2025 I,SnS,CC212,4.0
53e0cf85-cb61-4858-9e39-cfc003db5288,c4768d36-d124-49cb-b6b9-87a57f209cbf,SEM3,D,28.3,2024-2025 I,SnS,CC212,4.0
8ceda4ec-2235-4e15-ab97-e9887e09c80d,7893bd83-2578-4c9b-a330-6669fa1ee3cc,SEM3,BC,47.0,2024-2025 I,SnS,CC212,4.0
2d3b79a8-faf8-41d7-8778-b02e36c8d6f9,9a4faff0-b2ef-4f12-9de0-415e1531011d,SEM3,D,35.7,2024-2025 I,COA,CC211,3.0
0a7806e0-8100-4196-bcbf-a74e04b0caa0,32b659af-68fb-4227-b77c-19f2964fec1a,SEM3,AB,61.7,2024-2025 I,COA,CC211,3.0
7ef133d6-92d5-41f1-93da-f8aaf3d7c8b3,ad8f1085-a913-44a6-ac2e-4fa9d38fa687,SEM3,B,50.4,2024-2025 I,COA,CC211,3.0
f0e1a4a0-7357-4fa0-8784-f10efdef3aca,b89d8841-a7e6-41ad-b0e2-c7b9addf6918,SEM3,F,9.0,2024-2025 I,COA,CC211,3.0
133c0c18-787b-4c43-8c61-bc5db9b5d99d,28e266d6-0f86-4579-8f1d-c38c6a79ecb4,SEM3,D,32.1,2024-2025 I,COA,CC211,3.0
399e6fb7-a4e1-4cfa-a5a7-e16a54217977,ad526932-8bca-4458-a1b4-e9709a522ffc,SEM3,D,31.4,2024-2025 I,COA,CC211,3.0
c4bd10ce-831e-494e-b503-aafc6b524622,a545c06a-523d-4be9-9c3d-bda7fa27ddce,SEM3,D,36.0,2024-2025 I,COA,CC211,3.0
0ee923c7-b4c5-4e04-b545-60808b7d0efb,b9283cbf-e47f-4a7e-b8ff-173b9bef8847,SEM3,D,36.3,2024-2025 I,COA,CC211,3.0
9a363ba3-3136-4d64-896e-5a70bacf23fa,63e0a434-6d32-43de-8594-232d33704d62,SEM3,BC,48.7,2024-2025 I,COA,CC211,3.0
ee797dde-ca5a-46a7-a788-fe18a228930b,f08bb014-77cd-4b5d-b73b-fcc46fc5e343,SEM3,BC,43.5,2024-2025 I,COA,CC211,3.0
9df05898-9267-4b48-9ed4-cac22dfaa366,699cd294-d863-4912-baa4-7ea303878f79,SEM3,D,30.2,2024-2025 I,COA,CC211,3.0
086eb3fd-23e5-4093-8103-4084ba3cf591,f94ab1c5-5db1-4a2d-a478-781c6c0064c7,SEM3,B,51.9,2024-2025 I,COA,CC211,3.0
abb7f804-2ae6-4780-ba79-a22289014daf,d2aec070-da3e-4f8b-8a7e-2f00be7c2096,SEM3,AB,58.7,2024-2025 I,COA,CC211,3.0
b7fb833d-f361-4706-81f1-c2841d43abdf,6ed9244b-9b1a-4f61-ba3a-965d928a01cb,SEM3,BC,45.9,2024-2025 I,COA,CC211,3.0
3250f69c-28e3-4323-894e-e96d6f9c9cdf,3f513e56-6eb1-4d5a-8b27-05a7df359975,SEM3,AB,62.5,2024-2025 I,COA,CC211,3.0
a410e0ed-2d54-4444-a9a7-706eb179bba0,c0f83ae1-1ccd-4aad-b322-11204001fb66,SEM3,B,51.9,2024-2025 I,COA,CC211,3.0
4d5b7bfb-06db-47fe-add0-3376f4ca6227,0bf42882-550b-452f-85e6-4c2386fca50b,SEM3,D,37.8,2024-2025 I,COA,CC211,3.0
6b62b295-ec6a-4ad9-bd5c-3ea8b2e9bf9e,c68a64f2-d9f8-400e-ac47-762171181f31,SEM3,C,40.1,2024-2025 I,COA,CC211,3.0
7556bd41-59f3-4f0e-99f1-3967b409a695,cbe00ac4-839d-4fdc-90cf-5c63ebe8cc28,SEM3,BC,45.8,2024-2025 I,COA,CC211,3.0
bc0c67bb-9b20-4428-9c45-eaeefb167c98,bddfa323-869b-4426-8e68-e426d2a807cd,SEM3,B,53.3,2024-2025 I,COA,CC211,3.0
e690403e-5a20-432f-a29f-2d421eb24321,e1eaa3ff-cea0-40ee-a4e1-befeff9857c9,SEM3,BC,48.2,2024-2025 I,COA,CC211,3.0
2451c6cd-bcb6-4edb-b6ef-aa1b34010d75,3ca9da97-8b71-49f5-8ef5-61cbc24d2935,SEM3,AB,59.6,2024-2025 I,COA,CC211,3.0
53ae9f3c-5c26-4bcc-b973-511a8b1d3472,4005a179-44af-4536-8415-8657f293a6dc,SEM3,AB,62.1,2024-2025 I,COA,CC211,3.0
6b0709d4-4627-4207-b3b4-847ba7aa4218,087d2f41-54eb-4efb-986a-33b4773de56f,SEM3,D,31.5,2024-2025 I,COA,CC211,3.0
7e8c0992-9979-4dbb-801f-9da0adecb7b0,83f61e9e-8241-4bb9-bf9f-574b3abdf66c,SEM3,F,29.3,2024-2025 I,COA,CC211,3.0
18496505-9ae6-45eb-899c-43d89aabb692,cd6386d4-ad10-4500-9395-70773d40f883,SEM3,BC,44.3,2024-2025 I,COA,CC211,3.0
8419a8f0-4c00-4113-a01e-6b8be830cc65,256b5428-a06a-445b-bdc2-4f2353b964ef,SEM3,B,52.2,2024-2025 I,COA,CC211,3.0
fce874b3-43dd-4b2e-9e85-bf2005e4c380,70483407-9f36-42d3-a7ce-e295887ea6cd,SEM3,AB,58.6,2024-2025 I,COA,CC211,3.0
f9fed1d7-c1e4-418a-91f4-8090794d644a,4b66aa5a-dc56-4355-a8e1-d9c787de5119,SEM3,B,54.9,2024-2025 I,COA,CC211,3.0
01aed685-4996-4dc4-841c-e1fb5985ad05,130b3952-1867-49ac-afe7-4e8c1da71792,SEM3,B,54.5,2024-2025 I,COA,CC211,3.0
905b55a6-37ca-4e4e-bd86-45cbb3bdb695,888b2199-e9a7-491c-99db-2a5a32c5677d,SEM3,D,32.6,2024-2025 I,COA,CC211,3.0
345f02b7-5c56-4dc3-a3f4-4583d0968050,ddf00819-0c8e-4e7a-a890-bb6597e81107,SEM3,B,51.1,2024-2025 I,COA,CC211,3.0
17180465-d6a5-47a8-ba1d-50a862db2d10,ba6f9ec5-1152-402e-bfea-36d309ff8b4d,SEM3,D,36.7,2024-2025 I,COA,CC211,3.0
ad7d3591-52a5-4e5e-8144-34d9b8da1016,24beaa0f-89ca-48be-a41a-a69f23efbfc3,SEM3,B,51.7,2024-2025 I,COA,CC211,3.0
6ce9b3f2-2019-438d-b190-81a68bd511cc,6892a811-c807-450b-bd49-bb2d118175de,SEM3,AB,58.5,2024-2025 I,COA,CC211,3.0
726c7ebd-5ba6-44b7-a649-14af9525206c,9010f091-10aa-4189-8f92-fb41f7faf7df,SEM3,D,36.3,2024-2025 I,COA,CC211,3.0
441fc238-fdec-43af-8a42-6f10841ef8ae,751e07e6-fb04-4edf-bdc5-f2c61c5f4de7,SEM3,BC,42.4,2024-2025 I,COA,CC211,3.0
6e4067b3-5427-4201-af98-79813465b82d,5ccc7661-c864-446f-9c6e-23b86ce12956,SEM3,A,80.5,2024-2025 I,COA,CC211,3.0
da86bbdb-d182-4b31-a73d-1e34bb32004c,d84eb8bc-da30-430e-9388-06642b49b1e0,SEM3,D,35.1,2024-2025 I,COA,CC211,3.0
a6a0c6f6-0c1c-40cc-a877-f1f3fe19a41b,8ea881b6-0564-45a7-8e23-30b578a246f9,SEM3,D,38.7,2024-2025 I,COA,CC211,3.0
908b30e7-3b63-4fc7-977b-6575921b43f1,c9976621-3402-4596-9959-7e001a303797,SEM3,D,30.4,2024-2025 I,COA,CC211,3.0
8189ca28-d51c-4039-a55d-a43f57ff9db3,5299662f-664f-46b8-8832-677e7ff8306e,SEM3,F,25.5,2024-2025 I,COA,CC211,3.0
632b9cbf-24af-42b9-a1f2-c61ee350718d,382bb763-fd7d-4568-8311-eab643056fe4,SEM3,AB,59.9,2024-2025 I,COA,CC211,3.0
04c47090-4fc5-4ab4-9a05-d72ef9c39ce1,7dc6c4c1-00ad-4336-98e5-2334d63d9378,SEM3,D,36.2,2024-2025 I,COA,CC211,3.0
7094e840-daf7-4452-a78d-c7bd4a75a38c,ae3c5522-d2e9-4172-b309-8476cb309b86,SEM3,D,37.0,2024-2025 I,COA,CC211,3.0
3512ae34-a895-41cd-b68b-4b09e6e15c5e,ef0d6d0a-1f41-4977-9337-a0cc5b8e81ed,SEM3,D,34.5,2024-2025 I,COA,CC211,3.0
c765c8bc-1a3e-4399-be52-ac4ce8149930,af8533f9-7f57-448a-bf17-4dc4a814b410,SEM3,F,6.1,2024-2025 I,COA,CC211,3.0
3c344548-926e-4590-b0e1-a17d9f0d0ac2,d2917849-137b-474f-b8ef-bfb37feee83a,SEM3,B,56.4,2024-2025 I,COA,CC211,3.0
d673d041-1c9f-4b6c-9882-d12fda154954,f558ef76-33d1-4581-86db-20875e2821ce,SEM3,D,38.0,2024-2025 I,COA,CC211,3.0
02a7dfca-30bb-4046-a22f-59a5c3a76e48,10a2a5b4-673d-4640-9b63-d006e8a60485,SEM3,BC,45.0,2024-2025 I,COA,CC211,3.0
b4d05a9b-ed0c-4703-a000-fb3c624d6968,71b909e4-4d23-48c1-ab9e-64d815049a39,SEM3,AB,65.1,2024-2025 I,COA,CC211,3.0
04bdd5a8-18c3-4fea-b78a-6f5e2601d0a5,311f980b-a43a-4474-816e-2d3fbbeccbc6,SEM3,BC,43.7,2024-2025 I,COA,CC211,3.0
96ce3469-215e-496a-ac38-ada6f93db000,d9a26be9-a936-4442-ae2b-e559fed79bc9,SEM3,BC,47.6,2024-2025 I,COA,CC211,3.0
4282bea5-71fc-4071-a3cb-5e989e71f309,2cde9d2c-b2fd-4eee-9fba-c7b7ba88aee5,SEM3,BC,48.2,2024-2025 I,COA,CC211,3.0
381099c2-8178-4419-883c-1da10a96e31b,ec74e1ab-026d-4141-8bda-57edd87a2a4e,SEM3,AB,63.8,2024-2025 I,COA,CC211,3.0
b46b86ec-cb97-44f9-aacd-6deea9120090,d3b10226-c1c7-486e-87bd-4695aba9943d,SEM3,F,26.7,2024-2025 I,COA,CC211,3.0
da28fe52-7eeb-4345-af8c-fb33cd8e10df,e0ec2012-ed8f-4bc2-b71d-d2fcff5f2794,SEM3,D,37.8,2024-2025 I,COA,CC211,3.0
f0c37864-ee87-4bb4-ae93-4a174def50aa,7de1291a-5e68-45e2-990e-add8bd8e0cfd,SEM3,F,15.0,2024-2025 I,COA,CC211,3.0
0a80248a-6b9b-4552-b272-7e572e79de98,1856531c-af3a-4cf5-915b-ceb2202b1416,SEM3,BC,46.2,2024-2025 I,COA,CC211,3.0
98912fcc-1b69-4810-8f35-b8e046eea3bb,eb550ca9-33e7-4dde-95f4-d919f3ef089a,SEM3,B,54.9,2024-2025 I,COA,CC211,3.0
bd86ff97-b4e5-44d8-89dc-e2525122c3d0,92a1b08b-32b6-403e-a05b-df8680799c8e,SEM3,C,39.8,2024-2025 I,COA,CC211,3.0
2f202eac-4eb2-47b2-9627-2f16f5a92f29,b3450617-bb74-48ec-9025-dac3f103a6a6,SEM3,A,74.1,2024-2025 I,COA,CC211,3.0
